Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,N/A,MEMCPY_ASYNC,47,232,2.939,1775810566971052.596	,1775810566971055.536	
4,aclnnInplaceNormal_DSARandomNormal_DSARandomNormal,DSA_SQE,47,233,397.232,1775810566971096.755	,1775810566971493.987	
4,aclnnInplaceNormal_CastAiCore_Cast,AI_VECTOR_CORE,47,234,15.379,1775810566971494.007	,1775810566971509.386	
4,N/A,MEMCPY_ASYNC,47,235,2.899,1775810566971509.406	,1775810566971512.306	
4,aclnnInplaceNormal_DSARandomNormal_DSARandomNormal,DSA_SQE,47,236,5550.209,1775810566971513.026	,1775810566977063.236	
4,aclnnInplaceNormal_CastAiCore_Cast,AI_VECTOR_CORE,47,237,293.434,1775810566977063.256	,1775810566977356.690	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,238,672.746,1775810566977356.710	,1775810566978029.456	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,239,612.587,1775810566978029.476	,1775810566978642.064	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,240,613.667,1775810566978642.084	,1775810566979255.752	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,241,609.127,1775810566979255.772	,1775810566979864.900	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,242,611.127,1775810566979864.920	,1775810566980476.047	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,243,613.107,1775810566980476.087	,1775810566981089.195	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,244,610.007,1775810566981089.215	,1775810566981699.223	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,245,616.267,1775810566981699.243	,1775810566982315.511	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,246,613.507,1775810566982315.531	,1775810566982929.038	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,247,614.007,1775810566982929.078	,1775810566983543.086	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,248,611.927,1775810566983709.343	,1775810566984321.270	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,249,610.467,1775810566984321.290	,1775810566984931.758	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,250,609.527,1775810566984931.778	,1775810566985541.306	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,251,610.667,1775810566985541.346	,1775810566986152.014	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,252,608.967,1775810566986152.034	,1775810566986761.002	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,253,610.207,1775810566986761.022	,1775810566987371.230	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,254,610.787,1775810566987371.250	,1775810566987982.037	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,255,615.487,1775810566987982.057	,1775810566988597.545	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,256,612.467,1775810566988597.565	,1775810566989210.033	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,257,608.967,1775810566989210.053	,1775810566989819.021	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,258,613.627,1775810566989819.041	,1775810566990432.668	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,259,610.927,1775810566990432.688	,1775810566991043.616	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,260,611.567,1775810566991043.636	,1775810566991655.204	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,261,610.207,1775810566991655.224	,1775810566992265.432	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,262,610.687,1775810566992265.452	,1775810566992876.140	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,263,611.647,1775810566992876.160	,1775810566993487.807	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,264,610.907,1775810566993487.827	,1775810566994098.735	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,265,611.587,1775810566994098.755	,1775810566994710.343	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,266,610.247,1775810566994710.363	,1775810566995320.611	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,267,610.667,1775810566995320.631	,1775810566995931.299	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,268,611.927,1775810566995931.319	,1775810566996543.246	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,269,613.967,1775810566996543.266	,1775810566997157.234	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,270,612.527,1775810566997157.274	,1775810566997769.802	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,271,611.547,1775810566997769.822	,1775810566998381.370	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,272,611.367,1775810566998381.390	,1775810566998992.757	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,273,611.667,1775810566998992.777	,1775810566999604.445	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,274,606.667,1775810566999604.465	,1775810567000211.133	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,275,611.587,1775810567000211.153	,1775810567000822.741	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,276,611.247,1775810567000822.761	,1775810567001434.009	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,277,611.147,1775810567001434.029	,1775810567002045.176	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,278,613.827,1775810567002045.196	,1775810567002659.024	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,279,614.467,1775810567002659.044	,1775810567003273.512	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,280,614.927,1775810567003273.532	,1775810567003888.460	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,281,610.407,1775810567003888.500	,1775810567004498.907	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,282,610.227,1775810567004498.927	,1775810567005109.155	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,283,610.887,1775810567005109.175	,1775810567005720.063	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,284,615.047,1775810567005720.083	,1775810567006335.131	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,285,613.387,1775810567006335.171	,1775810567006948.558	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,286,613.067,1775810567006948.578	,1775810567007561.646	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,287,610.467,1775810567007561.666	,1775810567008172.134	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,288,609.687,1775810567008172.154	,1775810567008781.842	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,289,611.387,1775810567008781.862	,1775810567009393.250	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,290,611.887,1775810567009393.270	,1775810567010005.157	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,291,614.767,1775810567010005.177	,1775810567010619.945	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,292,614.547,1775810567010619.965	,1775810567011234.513	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,293,610.187,1775810567011234.553	,1775810567011844.741	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,294,610.767,1775810567011844.761	,1775810567012455.528	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,295,612.787,1775810567012455.548	,1775810567013068.336	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,296,611.727,1775810567013068.356	,1775810567013680.084	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,297,614.727,1775810567013680.104	,1775810567014294.832	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,298,612.007,1775810567014294.872	,1775810567014906.879	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,299,613.087,1775810567014906.919	,1775810567015520.007	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,300,613.727,1775810567015520.027	,1775810567016133.755	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,301,610.367,1775810567016133.775	,1775810567016744.143	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,302,610.887,1775810567016744.163	,1775810567017355.050	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,303,610.247,1775810567017355.070	,1775810567017965.318	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,304,612.427,1775810567017965.338	,1775810567018577.766	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,305,614.067,1775810567018577.786	,1775810567019191.854	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,306,613.067,1775810567019191.874	,1775810567019804.942	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,307,612.507,1775810567019804.962	,1775810567020417.469	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,308,612.587,1775810567020417.489	,1775810567021030.077	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,309,611.927,1775810567021030.097	,1775810567021642.025	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,310,614.067,1775810567021642.045	,1775810567022256.113	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,311,613.167,1775810567022256.133	,1775810567022869.300	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,312,609.427,1775810567022869.320	,1775810567023478.748	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,313,611.927,1775810567023478.788	,1775810567024090.716	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,314,610.467,1775810567024090.736	,1775810567024701.204	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,315,612.927,1775810567024701.224	,1775810567025314.151	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,316,612.847,1775810567025314.191	,1775810567025927.039	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,317,613.667,1775810567025927.059	,1775810567026540.727	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,318,613.687,1775810567026540.767	,1775810567027154.455	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,319,613.067,1775810567027154.495	,1775810567027767.562	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,320,612.467,1775810567027767.582	,1775810567028380.050	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,321,613.507,1775810567028380.070	,1775810567028993.578	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,322,611.687,1775810567028993.618	,1775810567029605.306	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,323,612.867,1775810567029605.346	,1775810567030218.213	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,324,613.427,1775810567030218.233	,1775810567030831.661	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,325,610.507,1775810567030831.681	,1775810567031442.189	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,326,612.927,1775810567031442.209	,1775810567032055.137	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,327,615.127,1775810567032055.157	,1775810567032670.284	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,328,611.167,1775810567032670.304	,1775810567033281.472	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,329,609.767,1775810567033281.492	,1775810567033891.260	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,330,609.367,1775810567033891.280	,1775810567034500.648	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,331,612.147,1775810567034500.668	,1775810567035112.816	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,332,614.727,1775810567035112.836	,1775810567035727.563	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,333,611.107,1775810567035727.583	,1775810567036338.691	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,334,610.627,1775810567036338.711	,1775810567036949.339	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,335,611.127,1775810567036949.359	,1775810567037560.487	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,336,611.447,1775810567037560.507	,1775810567038171.955	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,337,613.187,1775810567038171.995	,1775810567038785.182	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,338,616.727,1775810567038785.202	,1775810567039401.930	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,339,611.807,1775810567039401.950	,1775810567040013.758	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,340,609.747,1775810567040013.778	,1775810567040623.526	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,341,610.287,1775810567040623.546	,1775810567041233.833	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,342,611.867,1775810567041233.853	,1775810567041845.721	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,343,609.127,1775810567041845.741	,1775810567042454.869	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,344,611.847,1775810567042454.909	,1775810567043066.757	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,345,612.527,1775810567043066.777	,1775810567043679.305	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,346,612.267,1775810567043679.325	,1775810567044291.592	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,347,609.787,1775810567044291.612	,1775810567044901.400	
4,N/A,MEMCPY_ASYNC,47,348,2.939,1775810567045425.610	,1775810567045428.550	
4,aclnnInplaceNormal_DSARandomNormal_DSARandomNormal,DSA_SQE,47,349,1381.352,1775810567045641.525	,1775810567047022.878	
4,aclnnInplaceNormal_CastAiCore_Cast,AI_VECTOR_CORE,47,350,67.198,1775810567047022.898	,1775810567047090.096	
4,N/A,MEMCPY_ASYNC,47,351,2.899,1775810567047090.116	,1775810567047093.016	
4,aclnnInplaceNormal_DSARandomNormal_DSARandomNormal,DSA_SQE,47,352,5523.669,1775810567047093.736	,1775810567052617.406	
4,aclnnInplaceNormal_CastAiCore_Cast,AI_VECTOR_CORE,47,353,294.034,1775810567052617.426	,1775810567052911.460	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,354,669.726,1775810567052911.480	,1775810567053581.207	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,355,610.247,1775810567053581.227	,1775810567054191.474	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,356,596.368,1775810567054191.494	,1775810567054787.863	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,357,595.988,1775810567054787.883	,1775810567055383.871	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,358,599.268,1775810567055383.891	,1775810567055983.159	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,359,597.768,1775810567055983.199	,1775810567056580.967	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,360,599.768,1775810567056580.987	,1775810567057180.755	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,361,604.887,1775810567057180.775	,1775810567057785.663	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,362,601.927,1775810567057785.683	,1775810567058387.611	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,363,600.728,1775810567058387.631	,1775810567058988.359	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,364,603.527,1775810567059135.356	,1775810567059738.884	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,365,601.548,1775810567059738.904	,1775810567060340.452	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,366,600.728,1775810567060340.472	,1775810567060941.200	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,367,598.768,1775810567060941.220	,1775810567061539.988	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,368,599.268,1775810567061540.028	,1775810567062139.296	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,369,598.288,1775810567062139.336	,1775810567062737.624	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,370,601.767,1775810567062737.644	,1775810567063339.412	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,371,601.928,1775810567063339.432	,1775810567063941.360	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,372,601.547,1775810567063941.380	,1775810567064542.928	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,373,600.808,1775810567064542.968	,1775810567065143.776	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,374,603.807,1775810567065143.816	,1775810567065747.624	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,375,599.708,1775810567065747.664	,1775810567066347.372	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,376,599.488,1775810567066347.392	,1775810567066946.880	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,377,602.587,1775810567066946.900	,1775810567067549.488	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,378,602.547,1775810567067549.508	,1775810567068152.056	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,379,602.747,1775810567068152.076	,1775810567068754.824	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,380,605.407,1775810567068754.844	,1775810567069360.251	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,381,602.228,1775810567069360.271	,1775810567069962.499	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,382,600.628,1775810567069962.539	,1775810567070563.167	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,383,601.787,1775810567070563.187	,1775810567071164.975	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,384,608.147,1775810567071164.995	,1775810567071773.143	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,385,604.347,1775810567071773.163	,1775810567072377.511	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,386,606.407,1775810567072377.531	,1775810567072983.939	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,387,598.348,1775810567072983.959	,1775810567073582.307	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,388,600.968,1775810567073582.327	,1775810567074183.295	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,389,603.647,1775810567074183.315	,1775810567074786.963	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,390,597.388,1775810567074786.983	,1775810567075384.371	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,391,599.608,1775810567075384.391	,1775810567075983.999	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,392,602.207,1775810567075984.039	,1775810567076586.247	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,393,600.508,1775810567076586.267	,1775810567077186.775	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,394,600.368,1775810567077186.795	,1775810567077787.163	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,395,607.347,1775810567077787.183	,1775810567078394.531	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,396,604.127,1775810567078394.551	,1775810567078998.679	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,397,601.668,1775810567078998.699	,1775810567079600.367	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,398,602.287,1775810567079600.387	,1775810567080202.675	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,399,600.308,1775810567080202.715	,1775810567080803.023	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,400,604.087,1775810567080803.043	,1775810567081407.131	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,401,603.607,1775810567081407.151	,1775810567082010.759	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,402,602.068,1775810567082010.779	,1775810567082612.847	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,403,597.688,1775810567082612.867	,1775810567083210.555	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,404,603.387,1775810567083210.575	,1775810567083813.963	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,405,599.368,1775810567083813.983	,1775810567084413.351	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,406,601.808,1775810567084413.371	,1775810567085015.179	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,407,600.128,1775810567085015.219	,1775810567085615.347	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,408,605.927,1775810567085615.387	,1775810567086221.315	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,409,602.168,1775810567086221.335	,1775810567086823.503	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,410,605.027,1775810567086823.523	,1775810567087428.550	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,411,602.328,1775810567087428.570	,1775810567088030.898	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,412,596.668,1775810567088030.918	,1775810567088627.586	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,413,603.627,1775810567088627.606	,1775810567089231.234	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,414,600.668,1775810567089231.274	,1775810567089831.942	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,415,597.388,1775810567089831.962	,1775810567090429.350	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,416,602.067,1775810567090429.370	,1775810567091031.438	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,417,601.767,1775810567091031.458	,1775810567091633.226	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,418,602.028,1775810567091633.246	,1775810567092235.274	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,419,601.287,1775810567092235.294	,1775810567092836.582	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,420,602.527,1775810567092836.602	,1775810567093439.130	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,421,603.287,1775810567093439.150	,1775810567094042.438	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,422,603.907,1775810567094042.458	,1775810567094646.366	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,423,599.228,1775810567094646.386	,1775810567095245.614	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,424,600.688,1775810567095245.634	,1775810567095846.322	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,425,598.148,1775810567095846.342	,1775810567096444.490	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,426,602.587,1775810567096444.530	,1775810567097047.118	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,427,600.528,1775810567097047.138	,1775810567097647.666	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,428,604.887,1775810567097647.686	,1775810567098252.574	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,429,602.267,1775810567098252.594	,1775810567098854.862	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,430,601.787,1775810567098854.882	,1775810567099456.670	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,431,604.407,1775810567099456.690	,1775810567100061.098	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,432,600.868,1775810567100061.138	,1775810567100662.006	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,433,602.167,1775810567100662.026	,1775810567101264.194	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,434,606.047,1775810567101264.234	,1775810567101870.282	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,435,606.687,1775810567101870.302	,1775810567102476.990	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,436,599.508,1775810567102477.010	,1775810567103076.518	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,437,604.747,1775810567103076.538	,1775810567103681.286	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,438,596.688,1775810567103681.306	,1775810567104277.994	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,439,598.708,1775810567104278.014	,1775810567104876.722	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,440,607.107,1775810567104876.742	,1775810567105483.850	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,441,598.288,1775810567105483.870	,1775810567106082.158	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,442,602.247,1775810567106082.178	,1775810567106684.426	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,443,602.427,1775810567106684.446	,1775810567107286.874	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,444,598.568,1775810567107286.894	,1775810567107885.462	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,445,597.048,1775810567107885.482	,1775810567108482.530	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,446,597.488,1775810567108482.550	,1775810567109080.038	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,447,599.408,1775810567109080.058	,1775810567109679.466	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,448,596.748,1775810567109679.486	,1775810567110276.234	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,449,603.347,1775810567110276.254	,1775810567110879.602	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,450,600.847,1775810567110879.622	,1775810567111480.470	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,451,597.288,1775810567111480.490	,1775810567112077.778	
4,aclnnMm_MatMulCommon_MatMulV2,AI_CORE,47,452,600.288,1775810567112077.798	,1775810567112678.086	
